claims|valeur|predicted
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Photograph shows President Bush holding a telephone to his ear upside-down.|False|True
President George W. Bush cited actor Bob Denver as his role model.|Mixed|True
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Photograph shows school buses caught in a flooded New Orleans parking lot because no one ordered them to be deployed to evacuate residents ahead of Hurricane Katrina.|Mixed|Mixed
Ghosts of two murdered teen girls return to kill and skin parents who failed to tell their subsequent son of the girls' existence.|False|Mixed
Photographs show an Audi automobile made from solid silver.|Mixed|True
Live and Kern|Mixed|True
During a 1955 speech at West Point, General Douglas MacArthur told assembled cadets: "The next war will be an interplanetary war. The nations of the earth must someday make a common front against attack by people from other planets."|False|False
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Arby's roast beef is made from a paste, gel, powder, or liquid.|False|False
A man in a photograph named Peter Griffin bears a strong resemblance to animated character of the same name.|False|True
A woman sued a radio station when the Hummer she won in their contest turned out to be a toy rather than a full-sized vehicle.|True|True
A man committed suicide after inadvertently learning a plot point from a not-yet-released Harry Potter book.|Mixed|False
The face of the CPR training mannequin was modeled after the deceased daughter of the doctor who invented it.|False|False
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Law firm secretary sends caustic reply to senior associate's e-mail request for a £4 cleaning bill reimbursement.|True|True
Photograph shows a man named Brian Peppers, who was a registered sex offender in Ohio.|True|True
Friday the 13th is a day fraught with peril.|Mixed|False
Catchfish|Mixed|True
Vice-President Al Gore claimed during a news interview that he "invented" the Internet.|False|False
Bounce brand fabric softener sheets are effective for a variety of household uses.|Mixed|False
Etymology of ‘Holy Smoke’|Mixed|Mixed
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Rapists are using small children who appear to be lost to lure victims to them.|False|Mixed
'The Amityville Horror' is based on a true story.|False|True
Part of the process of determining that a Pope has died and is not merely sleeping calls for him to be tapped on the forehead with a silver hammer.|Mixed|False
Forwarding an e-mail message will help Amy Bruce, a 7-year-old girl dying of lung cancer and a brain tumor.|False|Mixed
Some people have eschewed retirement homes in favor of living on cruise ships.|True|True
Photograph shows lions resting in the shade of an airplane's wing.|True|True
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Photographs show a bride wearing a revealing beaded dress.|True|True
Photographs show vehicles in Chicago encrusted with ice from severe cold weather.|Mixed|True
Washing the lint filter in your clothes dryer can help enhance the performance and lifespan of that appliance and avoid fires.|Mixed|False
Photographs show unusual deep-sea creatures washed up by the March 2011 Japanese tsunami.|Mixed|True
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Photograph shows a Mandarin Airlines flight taxiing past the charred remains of a crashed airliner.|True|True
Daughter of murder victims decries the removal of "So help me God" from the oath trial witnesses are sworn by.|Mixed|Mixed
Paul Harvey or news commentator Andy Rooney wrote an essay in favor of prayer.|Mixed|Mixed
Former New York Mets outfielder Kevin Mitchell killed his girlfriend's cat by cutting off its head with a knife.|Mixed|False
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Australian mine planner's letter expresses frustration at his difficulty in obtaining replacement parts for a Nissan-manufactured bus.|True|True
A photograph shows a dead woman who collects the souls of people who don't share her image.|False|False
A transcript reproduces radio commentator Paul Harvey's essay entitled "If I Were the Devil."|Mixed|True
Drug-laced suckers are being handed out to children in Arkansas.|Mixed|Mixed
Starbucks refused free product to Marines serving in Iraq, saying the company didn't support the war or anyone taking part in it.|False|Mixed
Marvin Gaye deliberately recorded a wretched album designed to sell poorly in order to cheat his ex-wife out of royalties.|False|False
A photograph shows the imprint of a fetal footprint on its mother's abdomen.|False|True
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
The New York Yankees adopted pinstriped uniforms in an effort to disguise Babe Ruth's growing waistline.|False|False
Walt Disney was born in Robinson, Illinois, and named after a helpful townsperson who assisted his parents.|False|True
The youngest mother on record was a Peruvian girl who give birth at five years old.|True|True
Taco Bell ended its famous ad campaign with a Chihuahua because the dog died.|False|False
The skeleton of a giant human was uncovered during gas exploration in Saudi Arabia.|False|Mixed
A woman sought medical help to remove a deer tongue she had used for self-pleasuring purposes.|True|True
Chihuahuas are actually a type of rodent bred to resemble dogs.|Mixed|True
The Swiffer WetJet poses a general danger to dogs and other household pets.|False|False
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Dr. Seuss once wrote a children's book since banned due to its references to suicide and violence.|False|True
Major cities harbor rodent populations equivalent to one rat per person.|False|Mixed
Jane Fonda and Ted Turner were refused service in a restaurant run by a Vietnam War veteran.|False|Mixed
Albert Einstein switched places with his chauffeur for a speaking engagement, then fielded a question directed to the man the audience thought was him.|False|True
A judge told an atheist plaintiff who challenged religious holidays that atheists already have their own holiday: April 1.|False|Mixed
A young man tries to distract his date's parents from his dinnertime faux pas by inadvertently calling their attention to an even more embarrassing situation.|Mixed|Mixed
An emailed item shows five homes owned by Senator John Kerry and worth many millions of dollars.|Mixed|Mixed
An Iraqi woman in a U.S. grocery store was told off by another patron after disdaining America's bombing of her country.|Mixed|Mixed
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Custom allows marriage-minded women to propose to their boyfriends on Feb. 29 ("leap day").|Mixed|True
Sewage systems of major cities have broken due to the tremendous number of toilets being flushed simultaneously at halftime of the Super Bowl.|False|Mixed
Before Super Bowl XXII in 1988, a reporter asked Washington Redskins quarterback Doug Williams, "How long have you been a black quarterback?"|False|Mixed
International cookbook recipes for preparing whole stuffed camel are genuine.|Mixed|False
A photograph shows a helicopter making a rooftop landing in Afghanistan.|True|True
Comedians Bud Abbott and Lou Costello are members of the National Baseball Hall of Fame.|False|True
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
A wild bird flying into one's house is a portent of ill luck, possibly even death.|Mixed|Mixed
People have died laughing.|True|False
Men's underwear is referred to as 'BVDs' because the term is an abbreviation of the phrase 'Boy's Ventilated Drawers.'|False|Mixed
Article describes the physics involved in Santa's delivering presents all over the world.|Mixed|True
A commercial airline pilot who accidentally locked himself out of the cockpit had to hack down the door with a fire axe to regain entry.|False|True
Famed director Steven Spielberg got his start by sneaking into Universal Studios and commandeering an unoccupied office.|Mixed|False
There are religious symbols and references in U.S. capital buildings and the words of America's founders.|Mixed|True
A physician once placed dying patients upon a scale and determined the weight of the human soul to be 21 grams.|Mixed|Mixed
A woman named her child after the rescuer who died while saving her and others at the World Trade Center on 9/11.|False|True
A list documents racist statements made by conservative radio talk show host Rush Limbaugh.|Mixed|True
Shaving makes your hair grow back thicker, faster, and fuller.|False|False
Do Videos Show Magnets Sticking to People’s Arms After COVID-19 Vaccine?|False|False
Are People Hoarding Gas in Plastic Bags During the Shortage?|Mixed|Mixed
Did Netanyahu Give This Speech to Hamas?|False|False
Did 124 Retired Admirals and Generals Sign Letter Questioning 2020 Election?|Mixed|Mixed
Does Putting a Ziplock Bag Over a Car Mirror Have a Legitimate Purpose?|True|True
Bananas will be extinct within ten years.|Mixed|False
